"goods_img","goods_title","goods_price","goods_sales","shop_title","shop_platform","goods_link","grab_time","page_type","category"

"https://imgservice3.suning.cn/uimg1/b2c/image/C4qE6BijBY4FvZWF-3hqgQ.jpg_400w_400h_4e","封后鸿星红尔克商务双肩包男士16笔记本电脑背包旅行包大容量学生书包旅行包男女品质箱包，时尚潮流，闪电发货，放心购买","16200.00","0","梦舟男装专营店","苏宁","https://product.suning.com/0071030121/12389843495.html","2025-07-07 09:10","product","服装鞋帽"

"https://imgservice3.suning.cn/uimg1/b2c/image/_Yrb6R_WDPEwE5QcYlFtEw.jpg_400w_400h_4e","惠普(HP)星Book15笔记本电脑轻薄本15.6英寸办公学习商务影音(13代英特尔酷睿i5-13500H 16G 512G 低蓝光 )月光银15-fr0660TU酷睿12核i5标压；15.6英寸大屏舒适不累眼；大满贯接口；","349900.00","500","苏宁自营","苏宁","https://product.suning.com/0000000000/12444159780.html","2025-07-07 09:10","product","手机数码"

"https://imgservice4.suning.cn/uimg1/b2c/image/CGIqsTPGFQH-Gjv3dq6Alg.jpg_400w_400h_4e","SUNTEK鴻星新款尓克运动鞋女夏季2023新款网面女鞋学生轻便百搭小白鞋女品质保障，支持7天无理由退换，请放心购买哦！","15740.00","0","SUNTEK鞋靴旗舰店","苏宁","https://product.suning.com/0071259808/12416502262.html","2025-07-07 09:10","product","运动户外"

"https://imgservice1.suning.cn/uimg1/b2c/image/aEpoasTMPCUYpf28Yf8ZOg.png_400w_400h_4e","正版 奥莉薇拯救马戏团(精) (美)伊恩·福尔克纳|译者:范晓星 河北新华书店旗下自营，正版全新","2129.00","0","美阅书店","苏宁","https://product.suning.com/0070153176/12433023695.html","2025-07-07 09:10","product","图书音像"

"https://imgservice1.suning.cn/uimg1/b2c/image/KoCelC_drvX3DxmVl0KilQ.jpg_400w_400h_4e","弗切尔珀榕五星宾馆酒店纯棉浴袍800g/FJD0210339(条)吸水性好","33300.00","0","弗切尔珀榕旗舰店","苏宁","https://product.suning.com/0071419088/12334952496.html","2025-07-07 09:10","product","家居生活"

"https://imgservice2.suning.cn/uimg1/b2c/image/-EHwExEYoVdU8WxObJpWEg.jpg_400w_400h_4e","HP惠普星Book Pro14-ew1050TU 超轻薄本14英寸英特尔酷睿Ultra办公笔记本电脑 Ultra5-125H 16G内 1TB固态 120HZ 2.5K银色英特尔酷睿Ultra5 16G/1TB 2.5K","489900.00","6","苏宁自营","苏宁","https://product.suning.com/0000000000/12431292470.html","2025-07-07 09:10","product","手机数码"

"https://imgservice5.suning.cn/uimg1/b2c/image/CBA2GHKMhfAsQVw2he-V8A.jpg_400w_400h_4e","新民说·韦伯传:思与意志 迪尔克·克斯勒/著 高星璐、黄自勤/译 社会学 德国 普鲁士 广西师范大学出版社新商品上架","12800.00","0","句字图书专营店","苏宁","https://product.suning.com/0071602506/12443650667.html","2025-07-07 09:10","product","图书音像"

"https://imgservice3.suning.cn/uimg1/b2c/image/onbIRNoGId65dC1UrAcT4Q.jpg_400w_400h_4e","惠农神星香辣味手撕风干鸭脖52g*3根一整根氮气锁鲜网红休闲卤味小吃解馋小零食好物囤货季，零食礼包随心抢！！！","2690.00","9","汇尔康食品专营店","苏宁","https://product.suning.com/0070207291/12396707430.html","2025-07-07 09:10","product","食品饮料"

"https://imgservice2.suning.cn/uimg1/b2c/image/jNdxDqkCBtjGHIwTDKZ0AA.jpg_400w_400h_4e","规范确认与同一性均衡——论国家刑罚的合法性 [德]米夏埃尔·帕夫利克著;赵书鸿译 法律出版社新商品上架","4800.00","0","江莱图书专营店","苏宁","https://product.suning.com/0071615541/12445953126.html","2025-07-07 09:10","product","图书音像"

"https://imgservice4.suning.cn/uimg1/b2c/image/iWL6NPCyKgQ6bbktfgDOSA.jpg_400w_400h_4e","2024规范确认与同一性均衡——论国家刑罚的合法性 [德]米夏埃尔·帕夫利克著;赵书鸿译 法律出版社 97875197新商品上架","4400.00","0","江莱图书专营店","苏宁","https://product.suning.com/0071615541/12445835005.html","2025-07-07 09:10","product","图书音像"

"https://imgservice3.suning.cn/uimg1/b2c/image/vEuLCdXfLM0jJts5Grn7kg.jpg_400w_400h_4e","灵动创想正版捷德欧布艾克斯罗布奥特曼迪迦怪兽人偶玩具变形组合 奥特之力[巴尔塔星人]店铺后台正在维护商品参数品牌信息等 更新中会有信息更新延迟 如有品牌参数等疑问可咨询客服","8800.00","0","芜湖小虫子专营店","苏宁","https://product.suning.com/0071003558/11932146656.html","2025-07-07 09:10","product","母婴用品"

